date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2022-05-18,no,252,9160,-0.6257000000000001,13.27265663,4.195,3.1959999999999997,244.60600000000005,550270,55629.9176,0,0,chunk_028.csv
2022-05-18,or,20,6,0.0,0.0,0.0,0.0,20.0,1891556,0.0,0,0,chunk_028.csv
2022-05-18,pa,21,2,-0.22510000000000008,1.69077919,0.32599999999999996,0.45,20.224,1069867,80231.0537,0,0,chunk_028.csv
2022-05-18,pl,1491,21798,-30.233799999999984,83.7636395999999,21.100000000000005,23.90799999999998,1445.9860000000026,27039672,-220651.322,0,0,chunk_028.csv
2022-05-18,ps,8,4,0.0,0.0,0.0,0.0,8.0,806289,0.0,0,0,chunk_028.csv
2022-05-18,pt,877,989,-42.38339999999997,51.44781589999992,9.61,18.094000000000005,849.2919999999998,8903844,-94001.42169999995,0,0,chunk_028.csv
2022-05-18,ro,352,4692,-2.7794000000000048,27.153422619999972,8.139,9.949000000000003,333.9059999999999,4886067,53226.5984,0,0,chunk_028.csv
2022-05-18,ru,3094,103621,-237.8219000000009,214.1225911300026,17.228999999999985,82.98099999999982,2993.789999999994,13691967,-468280.8652,0,0,chunk_028.csv
2022-05-18,sd,2,2,0.0,0.0,0.0,0.0,2.0,9053,0.0,0,0,chunk_028.csv
2022-05-18,si,60,24,-2.3094,1.7362968200000002,0.101,0.9599999999999999,58.939,2502213,-46969.461200000005,0,0,chunk_028.csv
2022-05-18,sl,405,76559,-171.493099999999,86.62849330999961,0.5720000000000001,78.82299999999992,325.6049999999994,1002341,-449443.33450000064,0,0,chunk_028.csv
2022-05-18,sr,39,202,0.0,0.0,0.0,0.0,39.0,12140,0.0,0,0,chunk_028.csv
2022-05-18,sv,672,25827,8.338699999999992,48.89373911000005,14.225999999999994,13.461000000000007,644.3150000000004,2169923,158973.2343999999,0,0,chunk_028.csv
2022-05-18,ta,189,6001,2.612399999999999,7.84402944,2.3000000000000003,1.701,184.999,26384015,15948.782399999995,0,0,chunk_028.csv
2022-05-18,te,83,9,-4.091600000000001,2.82999298,0.0,1.2970000000000002,81.703,8755684,-149411.3754,0,0,chunk_028.csv
2022-05-18,th,432,111585,-5.158300000000001,10.54486439,2.1580000000000004,6.606999999999998,423.2370000000001,7369065,-76331.07739999998,0,0,chunk_028.csv
2022-05-18,tl,158,433,-2.3274000000000004,22.417171939999996,7.177999999999997,10.351999999999999,140.469,1347527,54351.96879999998,0,0,chunk_028.csv
2022-05-18,tr,2890,131241,139.06889999999962,129.43444083000043,41.10499999999985,9.396000000000004,2839.4960000000165,27448855,-27493.785200000377,0,0,chunk_028.csv
2022-05-18,uk,6827,3917638,262.2599999999981,269.52177142000147,89.59599999999985,31.16700000000005,6706.240000000034,10507968,449764.9418999999,0,0,chunk_028.csv
2022-05-18,und,14476,2448004,1195.2276000000065,1345.94982171998,634.6320000000037,272.4459999999999,13569.089000000038,191881974,55134289.28059898,0,0,chunk_028.csv
2022-05-18,ur,159,1460,1.2112999999999998,2.4876222100000005,0.8919999999999999,0.641,157.467,14222262,307549.7483,0,0,chunk_028.csv
2022-05-18,vi,92,9,32.71390000000001,33.71430517,14.71900000000001,0.273,77.00799999999992,34347,647.5569,0,0,chunk_028.csv
2022-05-18,zh,686,6880,5.350900000000002,23.126356149999996,12.401000000000003,9.096,664.5039999999998,6634399,61795.046500000004,0,0,chunk_028.csv
2022-05-19,am,14,79,0.3612,0.13046544000000002,0.172,0.0,13.828,735804,151.704,0,0,chunk_028.csv
2022-05-19,ar,695,17314,4.340399999999999,9.024717480000001,3.505,1.795,689.7009999999998,32813851,5392.165700000002,0,0,chunk_028.csv
2022-05-19,bg,60,631,2.6977,1.58589601,0.544,0.0,59.45599999999999,149236,3470.4157999999998,0,0,chunk_028.csv
2022-05-19,bn,312,29,-0.9959000000000007,3.96280531,1.1700000000000002,1.6620000000000001,309.1680000000001,165737585,5784427.4001,0,0,chunk_028.csv
2022-05-19,ca,224,480,-8.4635,23.444489349999998,6.04,12.315,205.64399999999998,4347548,215328.20960000003,0,0,chunk_028.csv
2022-05-19,ckb,6,0,0.0,0.0,0.0,0.0,6.0,3068812,0.0,0,0,chunk_028.csv
2022-05-19,cs,240,1723,10.663299999999998,13.983934970000005,7.141999999999999,2.4120000000000004,230.44699999999997,369952,19209.9989,0,0,chunk_028.csv
2022-05-19,cy,31,105,2.9605000000000006,5.94835539,1.877,0.667,28.455999999999996,61612,12974.269999999999,0,0,chunk_028.csv
2022-05-19,da,195,10056,-28.22,32.51930875999999,4.73,18.797999999999988,171.473,1668286,-860828.0604000002,0,0,chunk_028.csv
2022-05-19,de,13849,624531,-5731.029200000369,4751.301665780054,114.3989999999997,1498.698000000019,12235.925999999987,256654827,-92616820.63589999,0,0,chunk_028.csv
2022-05-19,el,1027,5739,59.726100000000066,56.18210880999997,19.48500000000001,8.264999999999992,999.249000000001,10773153,678028.8142000008,0,0,chunk_028.csv
2022-05-19,en,180688,54803188,-10337.22330000036,56548.62481053085,15639.10000000099,17045.693000000687,148004.54699999373,2173199767,-183496577.39349425,0,0,chunk_028.csv
2022-05-19,es,7351,148364,-143.83200000000105,583.4458409600032,143.34499999999937,165.95800000000148,7041.421000000011,413759331,-11966687.183399986,0,0,chunk_028.csv
2022-05-19,et,160,911,-3.1092000000000004,17.53995148,4.991,5.736000000000002,149.275,196728,-7035.924500000002,0,0,chunk_028.csv
2022-05-19,eu,76,12,-0.7445999999999999,0.7641462199999999,0.272,0.416,75.31199999999998,25545,517.6243,0,0,chunk_028.csv
2022-05-19,fa,133,507,-9.116000000000001,8.747921619999996,0.5859999999999999,1.8449999999999995,130.57000000000002,1178763,2068.3468999999996,0,0,chunk_028.csv
2022-05-19,fi,938,16792,104.73469999999989,96.8800452899999,57.83600000000008,11.403999999999998,868.7600000000007,2945585,308198.9803999997,0,0,chunk_028.csv
2022-05-19,fr,17030,5432203,-1238.8403000000283,1756.0897983099715,239.47799999999953,436.023999999979,16354.482999999542,293179335,-16450735.310899979,0,0,chunk_028.csv
2022-05-19,gu,71,7,-0.6008000000000001,1.4630878000000003,0.367,0.5409999999999999,70.09200000000001,5232996,146302.7529,0,0,chunk_028.csv
2022-05-19,hi,924,4456,1.3913999999999984,33.805319379999936,8.001,7.441,908.5610000000005,431194267,-1241253.0045000005,0,0,chunk_028.csv
2022-05-19,ht,98,1071,-18.41029999999999,26.000502629999996,6.639999999999999,16.74199999999999,74.61799999999997,400824,3613.5198999999984,0,0,chunk_028.csv
2022-05-19,hu,39,22,2.5928999999999998,1.34120057,0.871,0.201,37.928,147318,19253.541,0,0,chunk_028.csv
2022-05-19,hy,2,0,-0.5994,0.3592803600000001,0.0,0.119,1.881,194,-45.5544,0,0,chunk_028.csv
2022-05-19,in,702,2004,15.6292,30.94520239999999,17.866999999999994,13.657999999999998,670.475,54813458,465398.9008000002,0,0,chunk_028.csv
2022-05-19,is,29,4,0.2755,0.07590025000000002,0.11,0.0,28.89,19154,2851.425,0,0,chunk_028.csv
2022-05-19,it,13316,655157,793.2788999999989,898.6819716699723,335.45000000000323,141.00499999999997,12839.485000000093,199080719,10951518.874800019,0,0,chunk_028.csv
2022-05-19,iw,74,176,0.4527000000000001,1.3406739300000001,0.257,0.114,73.62899999999999,91731,2382.1515,0,0,chunk_028.csv
2022-05-19,ja,3069,33001,320.75610000000097,508.7553187299993,277.3349999999998,146.79999999999984,2644.8689999999983,12702766,1713924.4641000004,0,0,chunk_028.csv
2022-05-19,ka,41,27,-1.7982,1.0778410800000002,0.0,0.357,40.643,7814,-372.82680000000005,0,0,chunk_028.csv
2022-05-19,kn,52,6,-0.2902999999999999,1.2763377900000001,0.308,0.487,51.205,2488091,33914.193,0,0,chunk_028.csv
2022-05-19,ko,191,104080,69.74740000000004,66.40361320000001,28.722000000000016,3.9610000000000007,158.3169999999999,2082319,677610.2354000002,0,0,chunk_028.csv
2022-05-19,lt,129,775,51.116500000000066,30.777787809999978,36.181999999999974,0.405,92.41300000000008,236489,112615.81649999997,0,0,chunk_028.csv
2022-05-19,lv,121,617,-1.0506999999999933,33.913952570000006,6.4810000000000025,12.73199999999999,101.78899999999989,152773,3946.448600000005,0,0,chunk_028.csv
2022-05-19,ml,116,1,-2.1644,2.1068504200000002,0.267,1.154,114.579,761713,-134058.0225,0,0,chunk_028.csv
2022-05-19,mr,73,59,-0.3001999999999998,4.35244384,1.145,1.496,70.35900000000002,20267138,-150397.95169999995,0,0,chunk_028.csv
2022-05-19,my,6,13,0.0,0.0,0.0,0.0,6.0,1037466,0.0,0,0,chunk_028.csv
2022-05-19,ne,45,0,0.0,0.0,0.0,0.0,45.0,224895,0.0,0,0,chunk_028.csv
2022-05-19,nl,870,30618,-71.09290000000017,79.67183345000001,11.608000000000002,31.258000000000006,827.1300000000009,1513018,-84031.84370000006,0,0,chunk_028.csv
2022-05-19,no,214,6824,5.525699999999999,13.924420830000003,4.869,2.31,206.82199999999995,1245252,150897.08719999998,0,0,chunk_028.csv
2022-05-19,or,12,0,-0.636,0.404496,0.0,0.218,11.782,141087,-1757.268,0,0,chunk_028.csv
2022-05-19,pa,22,6,-0.18710000000000016,1.84455927,0.32,0.45699999999999996,21.223,1316887,-119090.4008,0,0,chunk_028.csv
2022-05-19,pl,1665,24847,-12.935299999999993,83.51005702999998,24.017000000000003,24.773000000000014,1616.2069999999999,31588545,-128865.53510000014,0,0,chunk_028.csv
2022-05-19,ps,7,0,0.0,0.0,0.0,0.0,7.0,400888,0.0,0,0,chunk_028.csv
2022-05-19,pt,934,898,-45.534699999999944,73.25272446999988,12.657999999999998,20.397999999999993,900.9449999999991,10955651,-377393.64060000004,0,0,chunk_028.csv
2022-05-19,ro,313,1200,10.4877,43.13384295,12.108999999999996,10.133999999999997,290.7560000000001,4098996,59579.85020000003,0,0,chunk_028.csv
2022-05-19,ru,2559,83617,-128.13310000000044,139.1480516500002,16.009000000000007,49.450000000000024,2493.5409999999997,13780392,-270609.7328000002,0,0,chunk_028.csv
2022-05-19,sd,2,1,0.0,0.0,0.0,0.0,2.0,5570,0.0,0,0,chunk_028.csv
2022-05-19,si,99,51,-4.0905000000000005,2.91146953,0.20800000000000002,1.9260000000000002,96.86600000000001,5530117,-31336.405899999998,0,0,chunk_028.csv
2022-05-19,sl,139,43331,-45.83599999999992,24.962436099999966,0.7010000000000001,22.12300000000002,116.17600000000017,116444,-21536.083300000002,0,0,chunk_028.csv
2022-05-19,sr,37,10,0.0,0.0,0.0,0.0,37.0,17964,0.0,0,0,chunk_028.csv
2022-05-19,sv,555,25282,-24.399000000000008,35.63353074000002,5.109999999999998,14.529999999999998,535.3600000000006,1499894,-54680.445199999995,0,0,chunk_028.csv
2022-05-19,ta,298,1011,-9.481699999999995,13.987135289999998,2.318,4.9819999999999975,290.70099999999985,37646722,-4206909.860300001,0,0,chunk_028.csv
2022-05-19,te,81,31,-0.4427000000000002,4.45541401,0.733,1.239,79.02799999999999,4481392,146606.80319999997,0,0,chunk_028.csv
2022-05-19,th,540,5534,14.8425,11.034838209999998,4.668000000000001,0.7959999999999998,534.536,4464869,84522.19880000001,0,0,chunk_028.csv
2022-05-19,tl,197,2261,21.81320000000001,37.63782732000001,18.62,10.949999999999998,167.42899999999983,1822045,671455.8492999999,0,0,chunk_028.csv
2022-05-19,tr,5073,1071688,196.0856999999994,181.25677291000005,64.85700000000007,14.902000000000012,4993.175999999997,38012028,526060.5762999996,0,0,chunk_028.csv
2022-05-19,uk,2730,870745,120.73189999999991,173.52643645000032,57.55600000000002,24.208999999999996,2648.2299999999964,6220214,376375.51960000023,0,0,chunk_028.csv
2022-05-19,und,12380,687790,1085.8030999999798,1378.0150664099808,656.2120000000061,280.14199999999977,11443.783999999967,180236935,56211734.45449962,0,0,chunk_028.csv
2022-05-19,ur,235,6064,-2.072,2.13684208,0.212,0.6119999999999999,234.176,25066537,-71716.8169,0,0,chunk_028.csv
2022-05-19,vi,136,12,20.098699999999997,17.51847685,8.001999999999999,0.194,127.80399999999997,54075,2018.0844999999997,0,0,chunk_028.csv
2022-05-19,zh,1006,14224,-35.1905,26.84060665000002,7.990000000000004,17.16699999999999,980.8419999999994,2319668,-73777.96139999999,0,0,chunk_028.csv
2022-05-20,am,9,167,0.0,0.0,0.0,0.0,9.0,590164,0.0,0,0,chunk_028.csv
2022-05-20,ar,641,12422,14.212200000000008,11.108336420000002,8.81,1.385,630.8049999999987,23441106,70866.31950000003,0,0,chunk_028.csv
2022-05-20,bg,55,128,-8.451300000000002,4.959576230000001,1.3869999999999998,3.122999999999999,50.48599999999998,36660,-19112.2134,0,0,chunk_028.csv
2022-05-20,bn,250,29,0.3656999999999997,3.12931475,1.139,0.862,247.99900000000002,138356331,-255067.03140000033,0,0,chunk_028.csv
2022-05-20,ca,214,1099,-9.196100000000001,21.012546910000022,4.920999999999999,8.402,200.6779999999999,1944720,-184031.4676,0,0,chunk_028.csv
2022-05-20,ckb,1,0,0.5267,0.27741288999999997,0.102,0.0,0.898,3,1.5800999999999998,0,0,chunk_028.csv
2022-05-20,cs,225,17119,-0.15510000000000035,26.922224869999997,7.514000000000001,6.867999999999999,210.61499999999998,704641,-20300.13749999999,0,0,chunk_028.csv
2022-05-20,cy,60,142,-0.9789000000000002,3.61828831,1.628,1.644,56.729000000000006,89236,-7156.621999999999,0,0,chunk_028.csv
2022-05-20,da,240,3773,-3.7141999999999973,20.58551179999999,5.238999999999999,10.159999999999998,224.59900000000016,20558877,25329.523800000024,0,0,chunk_028.csv
2022-05-20,de,11728,458376,-5026.687400000126,4142.206711659829,112.68900000000009,1327.506999999994,10287.835999999994,197065127,-65538171.72419989,0,0,chunk_028.csv
2022-05-20,el,921,7080,57.476300000000066,46.98554967000007,20.359999999999992,8.192999999999998,892.4450000000003,8550665,825801.1211000003,0,0,chunk_028.csv
2022-05-20,en,155848,39939647,-8699.519300000067,45941.11833857091,12536.926999997408,14225.096000001884,129085.56200001245,1676121604,-135354549.40029916,0,0,chunk_028.csv
2022-05-20,es,6981,195082,-214.24769999999575,563.6335949500033,125.9099999999991,168.6170000000011,6686.412999999946,387536740,-261333.96470000639,0,0,chunk_028.csv
2022-05-20,et,206,2226,-16.7535,19.165607510000008,5.431,19.980999999999977,180.5889999999998,987565,-41614.55739999998,0,0,chunk_028.csv
2022-05-20,eu,69,204,-1.026,0.43724174,0.27,0.742,67.988,62604,-1624.0893,0,0,chunk_028.csv
2022-05-20,fa,119,878,-1.3737000000000008,7.186976190000001,0.899,1.055,117.045,838844,3231.0861000000004,0,0,chunk_028.csv
2022-05-20,fi,608,4081,12.132600000000016,42.848475960000044,14.428999999999983,12.811,580.7599999999991,3033309,241605.30579999994,0,0,chunk_028.csv
2022-05-20,fr,9316,2460552,-516.7927999999882,825.3610371199968,135.68999999999988,205.6739999999975,8974.64900000004,219641179,-11020626.572099991,0,0,chunk_028.csv
2022-05-20,gu,72,10,-1.2822,1.5522572000000001,0.368,0.758,70.874,4316820,183473.90769999992,0,0,chunk_028.csv
2022-05-20,hi,768,961,-4.257500000000001,27.344697370000002,6.0710000000000015,7.325999999999999,754.6049999999997,153693226,-3906468.3413999993,0,0,chunk_028.csv
2022-05-20,ht,78,80,-14.237799999999993,20.299877820000003,3.72,12.133000000000001,62.14700000000001,1387242,8513.801699999996,0,0,chunk_028.csv
2022-05-20,hu,41,321,-0.24789999999999984,5.50967137,2.316,7.22,31.46500000000001,177184,-12327.8596,0,0,chunk_028.csv
2022-05-20,hy,1,0,0.0,0.0,0.0,0.0,1.0,26,0.0,0,0,chunk_028.csv
2022-05-20,in,614,273,11.836799999999998,24.359048979999987,9.57,6.402,598.027,41027067,-61011.29950000001,0,0,chunk_028.csv
2022-05-20,is,32,15,1.5868000000000002,1.6521054400000004,1.235,0.178,30.587,51162,611.736,0,0,chunk_028.csv
2022-05-20,it,11700,308132,513.6726999999881,679.0448924899753,264.31700000000154,138.29899999999984,11297.37099999995,197917404,12104284.37499999,0,0,chunk_028.csv
2022-05-20,iw,64,2,-0.3818,0.14577123999999997,0.0,0.067,63.933,56309,-858.6682,0,0,chunk_028.csv
2022-05-20,ja,3979,67264,266.22960000000194,957.0900046399933,440.71100000000064,385.524999999999,3152.7480000000023,16716766,582633.9154000012,0,0,chunk_028.csv
2022-05-20,ka,51,21,-2.3976,1.4371214400000003,0.0,0.726,50.274,40143,-707.292,0,0,chunk_028.csv
2022-05-20,kn,45,3,-0.048099999999999754,1.64349215,0.664,0.7020000000000001,43.634,2528777,-157632.96659999999,0,0,chunk_028.csv
2022-05-20,ko,151,165451,28.74860000000001,29.811270820000022,9.734000000000002,3.170999999999999,138.0950000000002,1580739,318643.94589999993,0,0,chunk_028.csv
2022-05-20,lt,60,1452,17.9156,11.006249340000005,11.460000000000003,0.358,48.18200000000002,162615,4873.043900000004,0,0,chunk_028.csv
2022-05-20,lv,100,1453,-7.258099999999999,21.75071111000001,3.5659999999999994,9.603999999999996,86.82999999999993,156767,-3024.939700000004,0,0,chunk_028.csv
2022-05-20,ml,89,1,-0.6322,1.5782723600000002,0.41700000000000004,0.761,87.822,299119,-1631.9924,0,0,chunk_028.csv
2022-05-20,mr,82,19,-2.0412999999999997,3.3902339300000004,0.601,1.6069999999999998,79.79199999999999,24979439,-1187062.3184000002,0,0,chunk_028.csv
2022-05-20,my,9,19,0.0,0.0,0.0,0.0,9.0,1258738,0.0,0,0,chunk_028.csv
2022-05-20,ne,37,0,0.0,0.0,0.0,0.0,37.0,254570,0.0,0,0,chunk_028.csv
2022-05-20,nl,571,6167,-45.036,54.19524476000004,6.708000000000001,21.912999999999982,542.3800000000002,1209812,-68285.54040000004,0,0,chunk_028.csv
2022-05-20,no,137,3212,2.0991999999999993,9.524893780000003,3.4339999999999997,2.09,131.476,358859,164539.22659999994,0,0,chunk_028.csv
2022-05-20,or,12,1,0.0,0.0,0.0,0.0,12.0,879646,0.0,0,0,chunk_028.csv
2022-05-20,pa,26,0,-0.15299999999999997,0.7371948200000001,0.254,0.24,25.506,861930,134003.397,0,0,chunk_028.csv
2022-05-20,pl,1458,13670,-33.214299999999966,107.85169884999976,23.64900000000003,33.320000000000014,1401.029999999999,21970592,-39411.07920000002,0,0,chunk_028.csv
2022-05-20,ps,9,2,-0.1027,0.010547289999999999,0.111,0.124,8.764,182179,-6045.5382,0,0,chunk_028.csv
2022-05-20,pt,762,1427,-31.17789999999994,57.01218280999993,10.854999999999997,22.786999999999985,728.3549999999994,6163555,-411965.05720000004,0,0,chunk_028.csv
2022-05-20,ro,272,1955,-2.2099,18.99314628999999,5.661000000000002,6.550999999999998,259.789,3935410,-40325.188300000016,0,0,chunk_028.csv
2022-05-20,ru,2318,36681,-259.03430000000105,193.12432457000128,10.332,86.01799999999993,2221.658000000001,14529405,-598104.6070000014,0,0,chunk_028.csv
2022-05-20,sd,1,0,-0.5242,0.27478564,0.0,0.066,0.934,66,-34.5972,0,0,chunk_028.csv
2022-05-20,si,83,35,1.2729999999999997,0.4314713199999999,0.283,0.0,82.71700000000001,4703056,2720.2303999999995,0,0,chunk_028.csv
2022-05-20,sl,49,1554,-6.2212000000000005,3.9910904800000004,0.15,2.4940000000000007,46.356,34661,-6696.2570000000005,0,0,chunk_028.csv
2022-05-20,sr,31,2765,0.0,0.0,0.0,0.0,31.0,14250,0.0,0,0,chunk_028.csv
2022-05-20,sv,363,5974,-19.199300000000058,36.79542583000002,5.127,16.62,341.2520000000001,15512740,-11684122.487800008,0,0,chunk_028.csv
2022-05-20,ta,367,4329,-2.586300000000001,12.63276313,3.4119999999999995,3.9349999999999996,359.652,27613957,4708.457399999987,0,0,chunk_028.csv
2022-05-20,te,65,86,-0.5282,1.0929103,0.376,0.372,64.25200000000001,2909317,-31025.166299999997,0,0,chunk_028.csv
2022-05-20,th,493,19667,11.222299999999999,7.927323449999999,4.723000000000001,1.7029999999999996,486.5730000000001,5418327,4863.6702,0,0,chunk_028.csv
2022-05-20,tl,182,1508,15.637599999999987,31.276871680000017,12.855000000000002,8.853,160.29199999999994,1100252,13474.838600000003,0,0,chunk_028.csv
2022-05-20,tr,1529,24586,35.87639999999998,64.81737079999994,16.71300000000002,14.563999999999991,1497.7229999999975,12334643,-36499.568799999994,0,0,chunk_028.csv
2022-05-20,uk,2700,317294,334.8620999999986,282.644568850003,86.36399999999932,26.638000000000023,2586.995999999989,6746170,613774.0200999998,0,0,chunk_028.csv
2022-05-20,und,11933,458086,1145.0624999999818,1380.2619642299749,628.4870000000029,286.6829999999998,11017.92799999993,167168247,56037338.64569941,0,0,chunk_028.csv
2022-05-20,ur,201,708,-0.8061000000000007,4.901248909999999,0.873,1.368,198.75899999999993,13370722,139884.0449,0,0,chunk_028.csv
2022-05-20,vi,96,10,16.369199999999996,17.65381542,7.8439999999999985,0.366,87.789,19286,469.67130000000003,0,0,chunk_028.csv
2022-05-20,zh,691,10168,-26.362499999999976,34.97355238999998,8.515000000000006,14.867999999999999,667.6159999999999,5208829,-2377.3977000000004,0,0,chunk_028.csv
2022-05-21,am,12,29,0.0,0.0,0.0,0.0,12.0,740466,0.0,0,0,chunk_028.csv
2022-05-21,ar,714,9407,12.372800000000014,13.444511700000009,9.863000000000005,2.7750000000000004,701.3629999999998,16065489,269634.00359999994,0,0,chunk_028.csv
2022-05-21,bg,47,332,3.2361000000000004,2.64400491,0.794,0.0,46.206,51604,11930.803,0,0,chunk_028.csv
2022-05-21,bn,327,100,-0.4989,3.5747930899999996,0.804,1.5549999999999997,324.641,164375661,355467.80769999995,0,0,chunk_028.csv
2022-05-21,ca,181,611,7.474400000000001,21.496450400000004,7.006999999999998,5.245,168.7479999999999,2450885,519298.83899999986,0,0,chunk_028.csv
2022-05-21,ckb,3,0,0.0,0.0,0.0,0.0,3.0,3069484,0.0,0,0,chunk_028.csv
2022-05-21,cs,168,10649,2.6496,16.706357060000002,4.734999999999999,3.9280000000000004,159.33700000000002,261354,-1858.9199999999994,0,0,chunk_028.csv
2022-05-21,cy,30,105,0.815,4.3366442,1.6350000000000002,1.468,26.897,27439,4163.043000000001,0,0,chunk_028.csv
