date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2022-05-30,it,9851,334657,509.71109999998674,572.5801475099869,202.90099999999936,86.75600000000006,9561.333999999928,158726927,1353613.8652000038,0,0,chunk_029.csv
2022-05-30,iw,67,9,0.7297,0.53246209,0.434,0.0,66.566,84608,1.4594,0,0,chunk_029.csv
2022-05-30,ja,3159,43351,620.9543000000034,654.1620368099992,308.7300000000005,69.33800000000002,2780.9280000000103,13503252,1588958.4285000018,0,0,chunk_029.csv
2022-05-30,ka,46,38,0.0,0.0,0.0,0.0,46.0,11690,0.0,0,0,chunk_029.csv
2022-05-30,kn,52,9,-1.03,0.5916999999999999,0.0,0.345,51.65500000000001,1160714,-202041.18,0,0,chunk_029.csv
2022-05-30,ko,90,4313,4.990999999999999,7.348689060000001,3.5420000000000003,1.973,84.48599999999999,1933286,707244.5993999997,0,0,chunk_029.csv
2022-05-30,lt,27,144,8.506400000000001,6.681838720000002,5.514000000000001,0.5990000000000001,20.886999999999997,102649,-1720.4850999999996,0,0,chunk_029.csv
2022-05-30,lv,98,1531,-11.816599999999994,6.764259719999999,0.0,6.229000000000001,91.77099999999997,136000,-5102.499800000001,0,0,chunk_029.csv
2022-05-30,ml,83,1,0.01579999999999998,0.17889682,0.20700000000000002,0.167,82.626,551046,475.8713,0,0,chunk_029.csv
2022-05-30,mr,93,30,-1.1704000000000003,6.3481489,1.2930000000000001,1.8019999999999998,89.90499999999999,23395698,48040.30349999995,0,0,chunk_029.csv
2022-05-30,my,5,22,0.0,0.0,0.0,0.0,5.0,729446,0.0,0,0,chunk_029.csv
2022-05-30,ne,47,4,-0.6618,0.40516164000000005,0.111,0.433,46.456,1216876,-108421.5684,0,0,chunk_029.csv
2022-05-30,nl,965,23187,25.048899999999882,146.1486942299992,24.593000000000124,32.050999999999966,908.3520000000003,1808480,42572.76539999996,0,0,chunk_029.csv
2022-05-30,no,54,5,0.10910000000000003,2.05779179,0.603,1.0130000000000001,52.384,17298071,-1507.3490000000002,0,0,chunk_029.csv
2022-05-30,or,10,1,0.0,0.0,0.0,0.0,10.0,739216,0.0,0,0,chunk_029.csv
2022-05-30,pa,13,2,-2.5548,1.6421890400000003,0.065,0.648,12.286999999999999,688282,-127174.9456,0,0,chunk_029.csv
2022-05-30,pl,1073,9574,-50.942300000000024,79.25237272999993,15.120999999999993,26.06699999999998,1031.8139999999994,8122631,-178004.04179999983,0,0,chunk_029.csv
2022-05-30,ps,6,1,-1.3616,0.9269772799999999,0.0,0.194,5.806,455859,-268536.1136,0,0,chunk_029.csv
2022-05-30,pt,699,997,-13.362299999999987,36.60355908999998,7.798,12.028999999999996,679.1700000000003,8846158,-10822.925899999913,0,0,chunk_029.csv
2022-05-30,ro,238,8190,3.5599999999999983,25.948870599999985,7.6099999999999985,8.225000000000003,222.16299999999993,5376349,706930.7679999999,0,0,chunk_029.csv
2022-05-30,ru,3273,282859,-100.03190000000095,157.9969070500006,30.681999999999967,53.550000000000026,3188.7690000000016,9168647,-188422.30650000015,0,0,chunk_029.csv
2022-05-30,si,91,91,-4.705900000000001,3.95365101,0.595,2.359,88.046,4873713,-84061.8394,0,0,chunk_029.csv
2022-05-30,sl,72,270,6.659599999999997,8.022913519999998,2.613,1.6620000000000004,67.725,238467,6235.373100000002,0,0,chunk_029.csv
2022-05-30,sr,47,5,1.0465,0.75172161,0.46900000000000003,0.17,46.362,27123,552.5682,0,0,chunk_029.csv
2022-05-30,sv,284,2210,28.663399999999992,82.10214470000004,26.17199999999997,14.857000000000001,242.9710000000001,1600760,960993.0064999998,0,0,chunk_029.csv
2022-05-30,ta,207,8618,0.4157000000000002,1.07922611,0.492,0.261,206.247,31456705,-519497.07969999994,0,0,chunk_029.csv
2022-05-30,te,90,8,-0.6862000000000001,1.8071072000000001,0.662,0.775,88.56299999999999,7685536,49576.05259999996,0,0,chunk_029.csv
2022-05-30,th,1154,43710651,15.4005,12.882690189999998,5.938000000000001,0.874,1147.1879999999999,6803060,13206.8885,0,0,chunk_029.csv
2022-05-30,tl,123,65,-11.117799999999994,22.656488879999998,6.0329999999999995,12.040999999999995,104.92599999999992,8248578,284894.7805,0,0,chunk_029.csv
2022-05-30,tr,1070,19354,-7.868199999999995,33.16446177999998,7.832999999999998,10.837000000000002,1051.329,10572110,2861.815199999979,0,0,chunk_029.csv
2022-05-30,uk,3194,409781,36.35970000000001,59.99989323000012,15.879999999999992,6.955,3171.166000000001,9527104,-16372.087400000004,0,0,chunk_029.csv
2022-05-30,und,9936,1958892,333.24590000000137,1112.6910864499928,438.14800000000133,290.1270000000003,9207.887999999966,49555978,175140.66019999847,0,0,chunk_029.csv
2022-05-30,ur,252,2738,-1.3475000000000004,2.13746509,0.496,0.6619999999999999,250.84200000000004,10274860,-37725.996499999994,0,0,chunk_029.csv
2022-05-30,vi,116,50,2.0656000000000003,4.6225261799999995,1.559,0.352,114.089,109463,-971.6831000000001,0,0,chunk_029.csv
2022-05-30,zh,645,8298,-44.446600000000196,126.1121758599997,19.34099999999999,28.778999999999982,596.8900000000003,3103722,-6889.809699999989,0,0,chunk_029.csv
2022-05-31,am,17,50,-0.25,0.0625,0.0,0.182,16.817999999999998,957277,-14.75,0,0,chunk_029.csv
2022-05-31,ar,528,4579,-0.5599000000000016,8.70145281,2.58,2.767999999999999,522.6530000000006,31365112,198036.00429999994,0,0,chunk_029.csv
2022-05-31,bg,31,35,0.3484,0.6339976,0.141,0.102,30.756999999999998,12117,-241.70840000000004,0,0,chunk_029.csv
2022-05-31,bn,288,49,0.041899999999999715,2.34315309,0.878,0.71,286.41200000000003,127726815,1542155.7876999998,0,0,chunk_029.csv
2022-05-31,ca,230,2781,12.238099999999994,42.864136909999985,13.300999999999993,10.836999999999993,205.8629999999996,2700860,549994.5997,0,0,chunk_029.csv
2022-05-31,ckb,5,0,0.7506,0.56340036,0.33,0.0,4.67,2054810,185.3982,0,0,chunk_029.csv
2022-05-31,cs,321,9774,-35.03190000000002,18.321392130000017,11.879999999999997,18.763999999999996,290.3579999999992,1575229,-244543.26679999984,0,0,chunk_029.csv
2022-05-31,cy,37,101,0.3103000000000001,3.60630101,1.051,1.569,34.38,130181,-4871.761900000001,0,0,chunk_029.csv
2022-05-31,da,183,336,-10.909199999999993,26.589846099999985,8.699,15.977999999999994,158.33300000000003,415348,-6758.478100000004,0,0,chunk_029.csv
2022-05-31,de,13181,707211,-5477.2210000002,4466.020609339935,99.37899999999951,1470.0979999999772,11611.556999999886,176927774,-64159177.71200012,0,0,chunk_029.csv
2022-05-31,el,1005,3559,37.32059999999998,32.71352645999998,14.707000000000008,5.332000000000001,984.9749999999996,9922580,782931.7934000007,0,0,chunk_029.csv
2022-05-31,en,146809,27225843,-12070.612900000506,44947.97950366595,11988.572999999391,14371.141000001144,120448.35699999922,1554672730,-166203657.52919725,0,0,chunk_029.csv
2022-05-31,es,6436,213552,-354.0370000000006,564.3362084600009,94.72800000000029,173.8919999999999,6167.320999999941,316050693,4224952.271099995,0,0,chunk_029.csv
2022-05-31,et,183,1509,0.2550999999999991,9.954261789999997,4.3229999999999995,6.335000000000001,172.34300000000007,658793,10807.8374,0,0,chunk_029.csv
2022-05-31,eu,44,7,1.7426,0.72497842,0.7350000000000001,0.055,43.21,89698,8894.1823,0,0,chunk_029.csv
2022-05-31,fa,100,394,-0.7427999999999996,2.2142672999999995,0.9309999999999998,1.0250000000000001,98.04400000000001,927710,1699.9143,0,0,chunk_029.csv
2022-05-31,fi,432,930,0.7149000000000016,32.35679223,7.489999999999998,11.301999999999994,413.2079999999998,1441786,43632.01480000003,0,0,chunk_029.csv
2022-05-31,fr,10559,569579,-241.49990000000204,667.2379452499949,128.85799999999995,163.1270000000009,10267.043000000062,384591726,-4857072.020499997,0,0,chunk_029.csv
2022-05-31,gu,182,170,-1.8038000000000003,1.6518329,0.259,0.793,180.948,39908726,-532288.5828,0,0,chunk_029.csv
2022-05-31,hi,852,6420,-24.272599999999947,60.20826935999993,8.624999999999998,18.388999999999996,824.983000000001,283918391,-654483.0382000001,0,0,chunk_029.csv
2022-05-31,ht,98,331,-44.04790000000003,28.516094970000005,0.988,23.91099999999997,73.101,521366,-302032.2058000003,0,0,chunk_029.csv
2022-05-31,hu,33,37,3.1658000000000004,4.34689994,1.258,0.8900000000000001,30.852,109396,2016.3072000000002,0,0,chunk_029.csv
2022-05-31,hy,1,0,0.0,0.0,0.0,0.0,1.0,115,0.0,0,0,chunk_029.csv
2022-05-31,in,550,342,-1.5158000000000003,22.704086699999994,7.548000000000001,9.953,532.5010000000002,74495359,-2701884.776399999,0,0,chunk_029.csv
2022-05-31,is,25,0,0.0,0.0,0.0,0.0,25.0,3474,0.0,0,0,chunk_029.csv
2022-05-31,it,10117,480472,825.4977000000246,698.8657433500002,263.97500000000247,87.9449999999999,9765.081999999888,153547905,11340356.180999927,0,0,chunk_029.csv
2022-05-31,iw,66,5,0.0,0.0,0.0,0.0,66.0,59206,0.0,0,0,chunk_029.csv
2022-05-31,ja,3923,65716,621.1651999999993,719.2589000399981,390.20999999999964,101.01,3431.795999999993,11254459,724349.2414000016,0,0,chunk_029.csv
2022-05-31,ka,34,4,0.0,0.0,0.0,0.0,34.0,8725,0.0,0,0,chunk_029.csv
2022-05-31,kn,48,6,-1.5490000000000004,3.5006330599999997,0.623,1.301,46.076,4653180,-529591.6775,0,0,chunk_029.csv
2022-05-31,ko,159,16432,14.26769999999999,14.859805970000012,7.722999999999999,2.9989999999999997,148.2779999999999,1482684,393805.0902000002,0,0,chunk_029.csv
2022-05-31,lt,48,15,13.448100000000002,9.108937270000006,8.756000000000002,0.602,38.64300000000003,51244,2500.0251,0,0,chunk_029.csv
2022-05-31,lv,208,7126,-10.4119,5.471947289999998,0.363,5.517,202.11999999999995,386631,-3945.7187000000004,0,0,chunk_029.csv
2022-05-31,ml,83,3,-1.6787,0.95653627,0.0,0.627,82.37299999999999,1207825,-1075.983,0,0,chunk_029.csv
2022-05-31,mr,71,58,1.1158,2.17173762,0.7969999999999999,0.7910000000000001,69.412,16895446,276753.4887,0,0,chunk_029.csv
2022-05-31,my,3,0,0.0,0.0,0.0,0.0,3.0,1301,0.0,0,0,chunk_029.csv
2022-05-31,ne,39,0,0.0,0.0,0.0,0.0,39.0,105738,0.0,0,0,chunk_029.csv
2022-05-31,nl,1153,47058,-33.147399999999955,153.17964634,23.248000000000058,37.67200000000001,1092.0810000000013,2507330,-76329.1473,0,0,chunk_029.csv
2022-05-31,no,62,33,3.1715,5.15930819,2.382,1.202,58.416,314659,142446.67040000003,0,0,chunk_029.csv
2022-05-31,or,11,6,0.0,0.0,0.0,0.0,11.0,423399,0.0,0,0,chunk_029.csv
2022-05-31,pa,15,0,-0.21499999999999997,1.4904219,0.33899999999999997,0.33299999999999996,14.328000000000001,637513,124290.9737,0,0,chunk_029.csv
2022-05-31,pl,1079,7191,-65.27000000000012,72.31373013999995,10.986999999999998,26.891000000000034,1041.1160000000013,14448423,-218076.71780000007,0,0,chunk_029.csv
2022-05-31,ps,7,0,-0.6124,0.37503376000000005,0.0,0.098,6.902,94071,-8884.699200000001,0,0,chunk_029.csv
2022-05-31,pt,685,1179,-25.665999999999958,37.71661090000003,7.8900000000000015,15.038999999999996,662.0680000000001,8719223,-124890.93100000011,0,0,chunk_029.csv
2022-05-31,ro,214,7560,14.965600000000004,19.07601854,8.984999999999998,3.561,201.4549999999999,2362575,280735.7150000002,0,0,chunk_029.csv
2022-05-31,ru,2657,197905,13.76649999999974,181.42209660999876,68.80499999999996,52.61600000000011,2535.5790000000266,9441601,-6141.9469000001,0,0,chunk_029.csv
2022-05-31,sd,2,1,0.0,0.0,0.0,0.0,2.0,226,0.0,0,0,chunk_029.csv
2022-05-31,si,86,62,-1.2431999999999999,0.79124354,0.0,0.347,85.653,5752491,-121.83359999999999,0,0,chunk_029.csv
2022-05-31,sl,97,1985,1.1972999999999998,2.56215711,0.786,0.538,95.676,124987,-2948.9817000000003,0,0,chunk_029.csv
2022-05-31,sr,69,294,-1.3008,0.5640268799999999,0.0,0.41100000000000003,68.589,42256,-444.0064,0,0,chunk_029.csv
2022-05-31,sv,309,2280,32.663399999999974,72.42517244000003,24.536,13.292999999999997,271.17100000000033,1766384,819881.1214000001,0,0,chunk_029.csv
2022-05-31,ta,310,1870,-2.7894,3.8642637199999994,0.624,1.2469999999999999,308.12899999999996,31698485,-1054299.6971000002,0,0,chunk_029.csv
2022-05-31,te,84,6,0.1187999999999998,1.9091092200000002,0.813,0.636,82.55099999999999,4618693,-139435.8971,0,0,chunk_029.csv
2022-05-31,th,419,3413531,17.3714,15.093495760000012,5.922000000000001,3.903000000000001,409.1750000000002,2484831,6356.361200000006,0,0,chunk_029.csv
2022-05-31,tl,108,82,-17.713999999999995,15.653125099999997,2.1820000000000004,11.516999999999996,94.30099999999995,431346,9400.349299999974,0,0,chunk_029.csv
2022-05-31,tr,1152,21250,-1.0273999999999965,30.249923819999967,9.191000000000004,9.931000000000003,1132.879,8428671,105164.97309999987,0,0,chunk_029.csv
2022-05-31,uk,2060,257988,22.115900000000007,45.45718129,13.426000000000009,6.304,2040.2669999999987,5717351,50268.985099999976,0,0,chunk_029.csv
2022-05-31,und,9287,2039807,471.9849000000019,989.9682063299932,407.9640000000033,255.49399999999977,8623.724999999946,92525093,12887731.69119995,0,0,chunk_029.csv
2022-05-31,ur,425,3050,1.7747999999999997,4.818736399999999,1.1560000000000001,1.161,422.683,32017281,-3365.3476,0,0,chunk_029.csv
2022-05-31,vi,80,7,-0.39479999999999993,0.66816122,0.126,0.281,79.593,34078,-957.6594999999999,0,0,chunk_029.csv
2022-05-31,zh,626,8961,-37.56780000000022,138.18838223999975,20.119,27.377999999999997,578.5030000000007,2898877,410510.4675999998,0,0,chunk_029.csv
2022-06-01,am,81,2855,0.4767,0.22724289,0.094,0.0,80.906,812409,571.0866,0,0,chunk_029.csv
2022-06-01,ar,634,8406,9.312999999999999,12.14827042,3.6109999999999993,2.4410000000000003,627.946,24332452,50636.4879,0,0,chunk_029.csv
2022-06-01,bg,37,13,-0.5994,0.3592803600000001,0.0,0.13,36.870000000000005,18935,-836.7624000000001,0,0,chunk_029.csv
2022-06-01,bn,314,51,-2.9267000000000003,2.4665851900000004,0.302,1.075,312.62300000000005,142778705,571860.9675,0,0,chunk_029.csv
2022-06-01,ca,168,3540,4.825,17.431527980000006,5.143,5.047,157.81100000000006,434734,-6288.2251999999935,0,0,chunk_029.csv
2022-06-01,ckb,3,0,0.0,0.0,0.0,0.0,3.0,3082367,0.0,0,0,chunk_029.csv
2022-06-01,cs,255,222518,4.308700000000001,12.923886890000002,4.217999999999999,2.8820000000000006,247.89899999999994,598345,17650.866000000013,0,0,chunk_029.csv
2022-06-01,cy,26,21,0.2596999999999998,1.2527301100000001,0.373,0.255,25.372000000000003,42737,671.4581999999999,0,0,chunk_029.csv
2022-06-01,da,158,359,-2.2692999999999977,18.690128809999997,5.047,9.117,143.835,502220,16604.426400000004,0,0,chunk_029.csv
2022-06-01,de,13745,725272,-5994.823300000262,4901.783119470069,104.10099999999954,1587.879999999978,12053.005999999972,179453521,-70371053.2345998,0,0,chunk_029.csv
2022-06-01,el,1056,5163,32.83649999999999,40.136346550000006,15.613999999999992,10.262999999999993,1030.131000000001,8523981,531920.7214999999,0,0,chunk_029.csv
2022-06-01,en,174954,1049647003,-412.4670000000278,57703.51259980944,16859.07900000191,15222.652999999658,142871.93300001204,1583496185,-34312123.7503002,0,0,chunk_029.csv
2022-06-01,es,8434,842584,-200.76489999999794,714.2114000300074,138.12499999999986,191.22799999999975,8104.62099999995,344581759,-9628466.7326,0,0,chunk_029.csv
2022-06-01,et,191,2106,6.9316,13.344793,5.598999999999999,3.435,181.9659999999999,818332,-124285.21819999999,0,0,chunk_029.csv
2022-06-01,eu,66,30,4.5644,3.2898831999999993,1.83,0.226,63.943999999999996,54056,6244.837200000001,0,0,chunk_029.csv
2022-06-01,fa,132,1487,1.6146999999999996,0.8042164900000001,0.706,0.45499999999999996,130.838,173357,1875.9141,0,0,chunk_029.csv
2022-06-01,fi,360,746,-16.402799999999992,21.491883399999995,3.3009999999999997,10.727999999999996,345.971,1115479,24050.953400000006,0,0,chunk_029.csv
2022-06-01,fr,9765,987106,-224.23199999999906,656.0684593600166,138.9189999999999,168.72400000000104,9457.361999999941,243653126,486707.8708000011,0,0,chunk_029.csv
2022-06-01,gu,208,130,-5.0037,3.7999302299999997,0.322,1.8190000000000002,205.85899999999998,41964212,-218997.72619999998,0,0,chunk_029.csv
2022-06-01,hi,771,10404,5.101300000000001,29.190901989999986,8.335999999999997,5.9590000000000005,756.7049999999997,430206705,15331009.011799995,0,0,chunk_029.csv
2022-06-01,ht,128,342,-33.46480000000003,22.905615639999997,1.694,19.161999999999985,107.14399999999992,110666,-211.02200000000073,0,0,chunk_029.csv
2022-06-01,hu,28,1347,-0.8915,1.3552780100000001,0.33099999999999996,0.67,26.999,180157,648.4957,0,0,chunk_029.csv
2022-06-01,hy,1,1,0.0,0.0,0.0,0.0,1.0,11,0.0,0,0,chunk_029.csv
2022-06-01,in,862,102613,94.96809999999992,138.9222260900001,47.184,20.199000000000012,794.6129999999999,44546882,-764211.4656999997,0,0,chunk_029.csv
2022-06-01,is,40,168,0.5719,0.32706960999999996,0.346,0.0,39.653999999999996,114809,679.4172,0,0,chunk_029.csv
2022-06-01,it,9814,661447,752.1757000000121,692.8070616499903,262.60800000000205,93.72700000000003,9457.652000000006,165286721,8214441.745299993,0,0,chunk_029.csv
2022-06-01,iw,46,0,0.0,0.0,0.0,0.0,46.0,36533,0.0,0,0,chunk_029.csv
2022-06-01,ja,5070,4643268,832.5081000000015,821.8120206099983,385.967999999999,57.549000000000014,4626.4730000000045,10683737,824191.013599999,0,0,chunk_029.csv
2022-06-01,ka,38,19,0.0,0.0,0.0,0.0,38.0,8787,0.0,0,0,chunk_029.csv
2022-06-01,kn,42,12,1.3514999999999997,2.51552241,0.8,0.436,40.763999999999996,2542487,-200095.2078,0,0,chunk_029.csv
2022-06-01,ko,17275,2827163222,2487.191699999946,6839.70233901044,1436.3050000001017,784.8590000000668,15053.812000000185,11252253,1210757.1261999966,0,0,chunk_029.csv
2022-06-01,lt,44,10,14.961900000000004,10.025816290000005,9.636000000000003,0.765,33.59900000000001,45566,5271.515700000003,0,0,chunk_029.csv
2022-06-01,lv,103,3004,-11.695999999999994,6.839820799999999,0.358,6.798,95.84299999999996,180761,-1643.8727999999999,0,0,chunk_029.csv
2022-06-01,ml,86,6,2.1757,1.69556941,1.06,0.173,84.76700000000001,127730,4783.063999999999,0,0,chunk_029.csv
2022-06-01,mr,85,13,-1.2315000000000005,2.65455969,0.565,1.185,83.25,11986389,-99262.69650000011,0,0,chunk_029.csv
2022-06-01,my,10,45,0.0,0.0,0.0,0.0,10.0,1981852,0.0,0,0,chunk_029.csv
2022-06-01,ne,35,29,1.2461,0.8741972499999999,0.287,0.033,34.68,107669,3046.0467,0,0,chunk_029.csv
2022-06-01,nl,796,28478,-88.6182,119.2396223199996,17.866,36.06300000000004,742.0859999999989,1941145,-113957.8181,0,0,chunk_029.csv
2022-06-01,no,78,25,4.5919,7.254823890000001,3.172,1.1500000000000004,73.678,1868258,304645.93760000006,0,0,chunk_029.csv
2022-06-01,or,11,2,0.0,0.0,0.0,0.0,11.0,1023010,0.0,0,0,chunk_029.csv
2022-06-01,pa,27,2,-1.3787,2.04656095,0.229,0.5740000000000001,26.197000000000003,1011734,100834.3514,0,0,chunk_029.csv
2022-06-01,pl,1027,8914,-63.47760000000017,66.59244502000001,17.46599999999999,30.065000000000023,979.4660000000005,11784919,-167862.9426000003,0,0,chunk_029.csv
2022-06-01,ps,5,2,0.0,0.0,0.0,0.0,5.0,63767,0.0,0,0,chunk_029.csv
2022-06-01,pt,969,32419,26.334800000000037,70.25124599999991,23.153999999999996,15.14699999999999,930.6999999999989,15301542,69486.92850000001,0,0,chunk_029.csv
2022-06-01,ro,220,352,5.289599999999998,19.739604259999997,6.902999999999999,5.435999999999999,207.66,7142995,101515.70360000005,0,0,chunk_029.csv
2022-06-01,ru,2892,341294,-40.771299999999755,182.23830999000185,54.55699999999992,63.66500000000023,2773.7739999999994,9740044,-158114.8502,0,0,chunk_029.csv
2022-06-01,si,65,59,1.355,0.9813805,0.396,0.0,64.604,5485106,48.951,0,0,chunk_029.csv
2022-06-01,sl,39,213,-0.6652999999999999,0.9386168699999999,0.28300000000000003,0.42900000000000005,38.289,44567,-841.1528,0,0,chunk_029.csv
2022-06-01,sr,33,1781,0.0,0.0,0.0,0.0,33.0,11145,0.0,0,0,chunk_029.csv
2022-06-01,sv,232,3622,-17.026699999999998,18.581749070000004,2.119,11.636,218.24200000000008,817709,-29952.166999999998,0,0,chunk_029.csv
2022-06-01,ta,222,539,5.544400000000002,2.7559300400000004,2.002,0.0,219.998,25233502,39438.4076,0,0,chunk_029.csv
2022-06-01,te,88,628,-4.394700000000001,5.27282847,0.637,2.3829999999999996,84.98,6928133,-1201338.9875999999,0,0,chunk_029.csv
2022-06-01,th,1043,2596865,73.66849999999995,98.62955605,38.449999999999974,15.865999999999984,988.6860000000001,6257189,37266.6239,0,0,chunk_029.csv
2022-06-01,tl,180,6562,13.885600000000007,43.23254402000002,14.676000000000002,13.060999999999998,152.26499999999993,5197273,1419353.8889999997,0,0,chunk_029.csv
2022-06-01,tr,911,13129,12.3341,27.579920710000017,10.29500000000001,8.144999999999998,892.5600000000009,15877568,365343.6183999999,0,0,chunk_029.csv
2022-06-01,uk,2186,143183,161.70620000000014,167.83169016000014,70.62000000000025,16.28899999999998,2099.096999999999,7178008,669766.8173000006,0,0,chunk_029.csv
2022-06-01,und,10949,17256431,278.13409999999817,1002.5689998700046,417.06200000000086,280.9729999999997,10251.10999999998,75231905,2156292.653899996,0,0,chunk_029.csv
2022-06-01,ur,484,11878,0.26529999999999976,5.8265806499999995,1.4849999999999999,2.0869999999999997,480.42799999999994,17675005,-302643.34170000005,0,0,chunk_029.csv
2022-06-01,vi,234,2710,16.3372,22.517481319999998,8.001000000000001,3.476,222.52300000000002,164879,-1549.5104999999994,0,0,chunk_029.csv
2022-06-01,zh,778,13308,-56.47200000000041,164.19478653999968,24.461000000000013,36.11200000000001,717.4310000000016,704864,37825.14980000003,0,0,chunk_029.csv
2022-06-02,am,15,73,0.0,0.0,0.0,0.0,15.0,803340,0.0,0,0,chunk_029.csv
2022-06-02,ar,422,2514,8.613999999999999,11.9619413,4.236000000000001,1.5200000000000005,416.24300000000005,13745638,12157.746300000003,0,0,chunk_029.csv
2022-06-02,bg,37,40,0.0,0.0,0.0,0.0,37.0,13878,0.0,0,0,chunk_029.csv
2022-06-02,bn,355,27,-2.7537000000000003,5.0553909699999995,0.809,1.775,352.41599999999994,158445338,-234377.25050000026,0,0,chunk_029.csv
2022-06-02,ca,120,192,5.727400000000002,8.364589099999996,3.5679999999999987,2.033,114.40000000000003,402409,33092.0058,0,0,chunk_029.csv
2022-06-02,ckb,2,0,0.0,0.0,0.0,0.0,2.0,2055794,0.0,0,0,chunk_029.csv
2022-06-02,cs,227,1843,10.288000000000002,12.158572560000001,4.678000000000001,2.025999999999999,220.29300000000012,551183,17673.512300000002,0,0,chunk_029.csv
2022-06-02,cy,17,10,1.2788,1.5417111000000001,0.729,0.34,15.931000000000001,26842,4457.2898000000005,0,0,chunk_029.csv
2022-06-02,da,159,1534,-20.178499999999996,17.84789341,2.8609999999999998,12.608999999999993,143.529,4419977,-46309.14530000003,0,0,chunk_029.csv
2022-06-02,de,16211,750040,-6695.51710000045,5425.960811410331,136.4319999999992,1792.890000000003,14281.660999999818,199029414,-76147591.82360014,0,0,chunk_029.csv
2022-06-02,el,832,7076,27.255200000000002,30.66431658000001,12.425999999999993,6.957000000000003,812.6250000000001,8046238,810472.5002,0,0,chunk_029.csv
