date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-03-26,tl,124,176,-6.184399999999995,25.607964200000005,9.483999999999998,13.639999999999995,100.87599999999996,2174746,12581.802900000002,0,0,chunk_018.csv
2023-03-26,tr,633,24836,38.028999999999904,29.92222534000008,17.828000000000056,14.228999999999974,600.9419999999966,2490443,22778.469700000005,0,0,chunk_018.csv
2023-03-26,uk,2713,13569,85.48079999999987,120.22040435999973,57.33099999999999,27.345999999999986,2628.3310000000006,8478900,84464.89950000001,0,0,chunk_018.csv
2023-03-26,und,6505,252699,352.93180000000035,533.0234336600035,272.9460000000005,127.63799999999985,6104.3730000000105,27198100,1037050.953700001,0,0,chunk_018.csv
2023-03-26,ur,163,203,1.1547999999999992,8.667731339999998,1.823,1.8070000000000002,159.37,18738600,-189636.69819999998,0,0,chunk_018.csv
2023-03-26,vi,259,359,-12.4581,13.771449169999997,1.5179999999999998,3.8470000000000004,253.63500000000013,176109,-4680.4058,0,0,chunk_018.csv
2023-03-26,zh,134,93,1.0337,3.646262830000001,2.8230000000000004,1.2560000000000002,129.92400000000004,5006829,224073.3952,0,0,chunk_018.csv
2023-03-27,am,11,28,0.0,0.0,0.0,0.0,11.0,1240800,0.0,0,0,chunk_018.csv
2023-03-27,ar,161,266,2.5624000000000025,7.586326079999996,2.154,1.492,157.35399999999996,1180726,9141.511499999999,0,0,chunk_018.csv
2023-03-27,bg,43,30,0.5859,0.34327881,0.103,0.0,42.897,56991,8622.6903,0,0,chunk_018.csv
2023-03-27,bn,43,15,-2.7028000000000003,1.5312910400000002,0.0,0.8240000000000001,42.176,9041796,-1747380.467,0,0,chunk_018.csv
2023-03-27,ca,128,312,7.134599999999997,15.606477320000003,4.981,4.639,118.37899999999996,1601572,473178.39440000005,0,0,chunk_018.csv
2023-03-27,cs,183,1087,-0.06419999999999604,28.48920196000001,8.764,6.680000000000002,167.55599999999987,496866,-68841.283,0,0,chunk_018.csv
2023-03-27,cy,17,10,-0.25770000000000004,0.42324327,0.069,0.318,16.613,234624,-3864.3242,0,0,chunk_018.csv
2023-03-27,da,87,589,-7.6698,16.009368379999998,3.355999999999999,8.397000000000002,75.24599999999998,340158,-4583.1427,0,0,chunk_018.csv
2023-03-27,de,7597,705270,-2444.2367000000368,2096.119221289915,118.69600000000035,706.6330000000025,6771.598999999976,70834659,-14083237.837400002,0,0,chunk_018.csv
2023-03-27,el,350,1625,-0.20480000000000098,16.12232916,3.5930000000000004,4.4799999999999995,341.927,2197419,82992.42579999998,0,0,chunk_018.csv
2023-03-27,en,82356,35669695,-12691.65680000161,28517.34724504369,6353.644999999951,9277.241000000262,66723.86699999258,731023745,-104104316.24369904,0,0,chunk_018.csv
2023-03-27,es,7824,2067879,-425.38019999999824,468.3000321600058,73.43899999999975,151.91100000000085,7598.655000000057,124665179,1728801.8923000176,0,0,chunk_018.csv
2023-03-27,et,163,8385,-7.1649999999999885,20.56719969999999,8.543000000000001,10.359000000000002,144.09800000000007,157405,-9352.827500000005,0,0,chunk_018.csv
2023-03-27,eu,62,24,1.8921999999999999,0.9466594000000002,0.588,0.0,61.412,46577,14967.272799999999,0,0,chunk_018.csv
2023-03-27,fa,141,5047,5.0774,4.74523334,1.0459999999999998,0.371,139.584,770101,5688.831999999999,0,0,chunk_018.csv
2023-03-27,fi,347,1609,-16.04539999999999,22.759130239999987,3.8309999999999995,11.221999999999998,331.946,1577497,-24240.15160000001,0,0,chunk_018.csv
2023-03-27,fr,8780,1524375,-351.6696000000002,734.102260619988,142.10599999999997,213.72800000000012,8423.932000000075,202769545,-12353618.041399969,0,0,chunk_018.csv
2023-03-27,gu,23,0,-0.25,0.0625,0.0,0.069,22.931,3067610,-8311.5,0,0,chunk_018.csv
2023-03-27,hi,434,20450,1.9247,10.853429390000004,2.431,2.4399999999999995,429.12699999999995,198704397,-6538234.479300001,0,0,chunk_018.csv
2023-03-27,ht,57,10,-19.696099999999998,14.279083929999997,1.557,11.526000000000002,43.917000000000016,55590,-6735.173400000003,0,0,chunk_018.csv
2023-03-27,hu,26,11,-1.0308000000000002,0.8225607200000001,0.121,0.623,25.255999999999997,95866,-9214.5782,0,0,chunk_018.csv
